,Dates,ABC US Equity,ANSS US Equity,AVB US Equity,AXP US Equity,BAC US Equity,BRKS US Equity,BXP US Equity,CACI US Equity,CARD LN Equity,CIT US Equity,CLF US Equity,COP US Equity,DNB US Equity,EBAY US Equity,EDMCQ US Equity,EIHIX US Equity,EMUSTRUU Index,GE US Equity,GPX US Equity,HAL US Equity,HRB US Equity,HRS US Equity,IR US Equity,JNJ US Equity,JPM US Equity,KO US Equity,LP06TREU Index,LUACTRUU Index,LUATTRUU Index,LUGCTRUU Index,MA US Equity,MANT US Equity,MCK US Equity,MORN US Equity,MSFT US Equity,NOG US Equity,PCAR US Equity,PDCO US Equity,REG US Equity,RTN US Equity,SYK US Equity,TCO US Equity,THO US Equity,UDR US Equity,VAR US Equity,WFC US Equity,WLL US Equity,SPY,mu,0.000565338,0.000758404,0.000213803,0.000461339,0.000779113,0.001173296,0.000181163,0.000926582,-0.000195692,0.000312854,0.000177703,0.000285115,0.000438847,0.000453241,0.007225417,-2.20102E-05,0.00011532,0.00013548,-0.000242946,0.00012948,0.00034925,0.000365687,0.000853818,0.000690957,0.000445374,0.000721759,0.00019019,0.000116429,0.000104546,3.92066E-05,6.47222E-05,0.001070524,0.0007049,0.000343065,0.00060931,0.001053321,-4.73833E-05,0.000326228,-0.000138884,0.000247614,0.000925982,0.000855781,-0.000102981,0.000826386,0.000368353,0.000511113,0.000419082,5.66705E-05,0.000495618
11,6/14/2018,0.029671299,0.006428124,0.009726225,-0.00259948,-0.011394102,0.036760311,0.00066778,0.00210653,0.017258883,-0.0048459,0.002275313,-0.021401896,0.001433854,-0.008390542,0.15,0.002257336,0.001110229,-0.01799856,0.00255102,0.001258653,-0.021407987,-0.015042039,0.008337905,-0.001794015,-0.017641175,-0.013580806,0.004651706,0.002417943,0.001853903,0.002030745,-0.000501479,0.00128041,0.003210273,-0.002498297,0.005651958,-0.020689655,-0.00390564,0.001345291,0.010779855,-0.013578625,0.012905162,-0.014825274,0.000101533,0.011450382,0.00292802,-0.007614213,-0.01787752,0.002517714,,94.85,177.78,168.72,98.52,29.28,36.36,120.08,167.6,193.4,50.99,8.66,65.36,130.94,38.89,0.00345,4.44,1052.401,27.52,13.3,19.2,46.6,23.66,149.23,92.14,122.61,107.9,44.12,230.32,2809.02,2164.15,2296.87,199.53,54.19,150,131.01,100.13,2.78,64,22.38,59.71,201.53,168.38,56.12,98.69,36.96,122.17,54.98,46.78,277.13
12,6/13/2018,0.0297592,-0.000966129,-0.011630667,-0.007048546,-0.002006689,0.032078964,-0.018595888,-0.009242695,-0.010050251,-0.00270636,-0.006779661,0.002736569,-0.006820567,-0.027688504,0,0,-0.001048484,-0.006437768,0.002557545,-0.003969912,-0.179391892,-0.000787608,-0.013848318,0.000734454,-0.001996551,-0.005179014,0.002332153,-0.00107032,-0.001231328,-0.00112111,-0.003597662,-0.016018719,0.027346434,0.008320611,-0.004540519,0.03202847,-0.018251534,-0.007123776,-0.017378352,-0.005517642,0.024978467,-0.012031386,-0.020584726,-0.016621984,0.004986104,-0.003972553,-0.00473216,-0.003190879,,93.35,176.92,168.18,99.76,29.5,34.69,119.88,166.5,200.4,51.34,8.81,68.13,132.7,39,0.00345,4.44,1053.203,27.52,13.64,19.65,47.73,23.77,149.95,91.91,122.41,108.03,43.58,229.8837,2806.67,2161.61,2294.45,199.31,54.74,150,131.76,101.42,2.84,63.76,22.33,60.01,202.68,168.75,55.82,98.5,37.1,123.31,54.74,51.64,278.73
13,6/12/2018,0.008707608,0.017168622,0.011463898,-0.004644269,-0.005322688,0.01566416,-0.001962227,-0.008865248,-0.00050226,-0.005000962,0.014908257,-0.015037594,0.006411707,-0.000987898,0,0,-0.001789811,0,-0.00255102,0,0.007488087,-0.012124749,-0.006449532,-0.000978314,-0.00577461,0.00634489,0.000514091,0.000414028,-1.3887E-05,0.000126523,0.008262381,-0.0028715,0.002272571,0.010334722,0.002572984,-0.014035088,-0.006097561,0.01080108,0.018543493,-0.027992096,-0.042643421,0.014505572,-0.009358684,0.001342282,0.004598456,-0.00234192,-0.013261113,0.001292361,,90.66,175.79,166.56,100.02,29.84,33.46,119.8,166.15,197,51.59,8.79,69.62,132.51,39.33,0.003,4.43,1052.035,27.52,13.89,19.6,47.67,24.29,152.24,91.15,122.63,109.97,44.18,228.8193,2799.9,2157.61,2289.8,199.41,54.67,149.52,132.09,100.85,2.9,64.01,22.3,59.37,205.47,166.6,56.66,98.49,36.68,122.95,55.16,52.58,278.03
14,6/11/2018,0.013822744,0.004412704,-0.007210106,0.001980198,0.001666111,0.010766308,-0.002772116,0.001183432,0.003528226,-0.001728111,0.028301887,0.015267176,0.003557911,0.004964011,0,0.002262443,-0.000856589,0.003589375,0.020833333,-0.004989605,0.007890223,-0.00271581,0.025802183,-0.011284862,-0.002520025,0.004095563,7.49499E-05,-0.001083864,-0.001082011,-0.001076464,-0.00774845,0.007412764,-0.00110064,0.014951076,-0.005706976,0.071428571,0.00520993,0.02020202,-0.00252228,-0.009321402,-0.051243364,-0.000707089,-0.001966375,-0.005871364,0.000904085,-0.003053161,-0.007047478,0.001330026,,88.04,175.96,168.52,100.73,29.9,32.42,122.07,167.7,199,51.73,8.85,69.43,133.42,40.45,0.003,4.43,1053.1392,27.52,13.98,19.55,47.86,29.6,152.36,92.43,122.54,110.19,44.41,228.2869,2802.9,2160.27,2292.37,200.13,55.56,145.54,131,101.31,2.81,65.2,22.46,60.42,206.61,162.54,57.35,100.56,37.3,122.34,55.38,52.83,278.92
15,6/8/2018,-0.005889145,0.007959267,0.005753326,-0.004729996,-0.002658691,-0.010651629,0.002206243,0.011370437,-0.017821782,0.003468208,0.003550296,-0.000719632,0.009784437,-0.003955501,0,-0.002257336,-0.000775963,0.010885341,-0.007238883,-0.016963008,0.007256393,0.01091646,0.000993377,0.005919079,0.002797834,0.011740331,0.000929628,-0.000698319,0.000110988,-0.000235285,0.002505763,0.009859412,-0.001785346,0.004244949,0.007434576,-0.007462687,0.004309018,0.015858209,0.005240027,0.008934449,0.004490598,-0.004750176,0.009027778,0.007799892,-0.00082122,0.000898796,-0.013538236,0.00295634,,87.28,172.99,166.61,101.2,30.06,31.92,122.31,169.2,199.1,51.99,8.72,70.49,132.57,40.49,0.003,4.43,1055.0275,27.52,13.98,19.6,47.86,29.38,154.23,93.03,122.66,110.83,44.13,228.1696,2801.74,2160.3,2292.08,198.49,55.72,145.21,129.66,101.05,2.85,65.6,22.22,59.32,212.56,169.78,56.53,101.51,37.25,121.78,55.51,53.54,278.56
16,6/7/2018,-0.006310958,-0.003905795,-0.003404408,0.005051005,0.001664447,-0.051129608,-0.001875867,-0.008014248,-0.001976285,-0.000962464,-0.020857474,0.023571008,-0.007887153,0.012515645,0,0.002262443,-0.00013341,0.01026393,-0.020759494,0.013043478,0.00381547,-0.003257753,0.005103173,0.004397752,0.003986952,-0.000460193,-0.002539374,0.003012533,0.002484887,0.002546674,-0.018060135,-0.024577026,-6.86625E-05,0.014433812,-0.01570885,0.072,-0.007787448,-0.002790698,-0.000169005,-0.001221116,-0.009066637,0.010668563,0.023973994,-0.000806235,-0.008629814,0.000899604,0.043727325,-0.000108147,,86.09,172.23,167.82,101,30.01,31.58,122.65,169,198.4,52.08,8.48,69.43,132.1,40.29,0.003,4.42,1055.932,27.52,13.93,19.2,48.1,29.15,154.65,90.69,124.06,111.11,43.95,228.1525,2804.78,2162.64,2294.55,200.04,55.31,145.37,127.75,101.63,2.66,65.26,21.78,59.47,214.56,178.95,56.57,101.71,37.47,121.67,55.68,53.92,278.19
17,6/6/2018,0.027833471,0.008940125,0.003175554,0.016715336,0.031593407,0,0.004012447,-0.00088968,0.022738757,0.018827221,0.041013269,0.00473653,0.019168341,-0.002247752,0,0,-0.002149797,-0.011594203,0.034031414,0.008982661,0.017290049,0.003465185,0.019567922,0.010783668,0.023367953,0.008118766,-0.007279861,-0.003663747,-0.002976686,-0.003165646,0.019311798,0.006633202,0.013006886,0.012678672,0.002935708,0.004016064,0.016767583,0.009389671,0.005950357,-0.001641112,0.014445322,0.006802721,0.027021388,0.004318489,0.011695906,0.019816514,0.004411201,0.008360596,,86.6,170.87,166.86,101.48,30.09,31.92,122.38,167.1,202,51.9,8.45,69.48,130.82,40.45,0.003,4.43,1056.752,27.52,13.78,19.34,48.93,28.94,152.98,90.6,123.33,110.8,43.44,227.9406,2806.74,2162.4,2295.09,199.54,54.77,145.63,127.21,100.88,2.68,64.98,21.44,59.16,212.66,178.15,56.84,100.8,37.18,121.77,55.63,54.66,277.37
18,6/5/2018,0.005574004,0.011481944,-0.012426036,-0.001407743,-0.00952381,0.011729323,-0.01173424,0.007168459,-0.021266073,-0.007783615,-0.007185629,-0.005007364,0.025848398,0.024827233,0,0,0.000610284,0.006564551,-0.002610966,-0.001668405,0.003896564,0.000327011,0.003746594,-0.003854039,-0.005624712,-0.008737641,0.000256803,0.000680517,0.001041074,0.000836743,0.008243564,0.004140414,0.006792717,0.000808211,0.005114586,-0.019685039,0.021084337,0.002824859,0.006158057,0.003009923,0.004819414,0.007212405,0.020440754,-0.006968641,0.005715706,-0.006018603,0.000959877,0.000727537,,87.15,171.54,167.43,100.97,30.04,33.64,122.61,168.45,202.4,51.95,8.63,67.88,131.86,39.95,0.003,4.42,1056.893,27.52,13.64,19.75,48.3,28.83,153.48,90.14,122.79,110.36,43.46,228.5209,2798.31,2157.04,2289.26,203.21,56.15,145.64,125.4,102.49,2.5,65.49,21.5,59.17,212.92,179.78,56.24,98.44,37.21,122.83,55.58,52.37,277.4
19,6/4/2018,0.011759059,0.013811821,0.011309916,0.01221374,0,-0.008646392,0.017037037,0.005103573,0.015570065,0.021466905,-0.036908881,-0.005710939,0.010981964,0.019040167,0,0,0.000864213,-0.027659574,-0.005194805,-0.023023635,0.012190749,0.001375336,-0.002152487,0.005690252,0.000461255,0.008580705,0.000554323,-0.001796041,-0.002271311,-0.001992006,0.012079644,0.016096579,0.003937008,0.022224058,0.008731025,-0.059259259,0.001746864,0.012392755,0.012119114,0.006008706,0.005186367,0.015007321,0.01,0.014685885,0.004911346,0.002559883,-0.022334835,0.004751462,,84.79,170.02,166.9,99.31,29.12,33.64,122.12,168.6,197.9,50.99,8.29,67.56,129.38,40.04,0.003,4.42,1059.17,27.52,13.8,19.1,47.87,28.34,152.95,88.41,121.48,107.84,43.11,230.1967,2808.6,2163.48,2296.53,199.36,55.78,143.77,123.83,102.19,2.49,64.41,21.3,58.82,213.27,177.22,55.86,95.85,37.05,121.41,54.5,52.14,275.1
20,6/1/2018,0.014609204,0.018427518,0.009484113,-0.000508647,0.012396694,0.026315789,-0.002217295,-0.00060006,0.004034291,0.007610655,0.024822695,0.013355097,0.015796759,0.016436903,0,0.002267574,-0.003262738,0.001420455,0,-0.013268999,0.016029144,0.014753772,0.008339045,0.013710082,0.01298944,0.002790698,-0.000458031,-0.004090972,-0.003922416,-0.003851686,0.027614138,0.01409757,0.002113569,0.008582618,0.019728855,-0.003690037,0.011891371,0.002868069,-0.005509642,0.008878282,0.008274911,0.000915919,0.004319654,0.008225939,0.019173666,0.012965364,0.016405952,0.009817672,,84.32,168.09,169,99.45,29.4,33.25,123.57,167.4,202.2,51.39,8.35,67.9,126.12,39.07,0.003,4.42,1058.524,27.52,13.71,19.15,47.95,28.23,152.9,88.08,121.95,108.45,43.49,230.1376,2806.69,2161.23,2294.61,197.73,55.55,142.8,123.73,101.67,2.54,63.08,21.24,58.46,212.63,176.37,55.46,93.93,37.31,120.72,54.83,52.09,274.9
21,5/31/2018,-0.023653869,-0.00055252,-0.001929338,-0.006970401,-0.01525941,-0.000917151,-0.002947679,-0.005668258,-0.092032967,-0.009718366,0.018050542,-0.009698751,-0.010474579,-0.00343461,-0.130434783,0,-0.002044682,-0.006351447,-0.02284264,-0.013291014,-0.023131673,-0.01492635,-0.023644881,-0.011159792,-0.012367328,-0.003014143,0.002542566,0.001315799,0.001266155,0.00114946,-0.008552357,-0.008825152,-0.017240186,0.000250042,-0.001111673,-0.039007092,-0.031741092,-0.024253731,-0.005649718,-0.013281839,-0.005997601,-0.002922374,-0.048793015,0.000823271,-0.007410526,-0.004425595,-0.005879006,-0.006125967,,83.34,165.8,167.11,98.25,29.4,33.54,121.5,166.55,199.1,50.31,8.67,68.29,124.75,38.34,0.003,4.42,1057.61,27.52,14.1,19.25,49.08,27.89,152.69,88.27,121.26,108.4,43.12,230.0101,2811.74,2166.15,2299.19,195.37,54.67,142.24,121.04,100.79,2.7,62.97,20.98,57.76,211.36,175.46,54.64,93,36.77,120.13,54.69,53.28,273.6
22,5/30/2018,0.01889306,0.008045052,0.027187713,0.012996316,0.018301105,0.014892957,0.022864322,0.022262885,-0.022381379,-0.007480315,0.003623188,0.035611018,0.026211344,0.008526512,0,0,-0.002107946,-0.000705219,0.015463918,0.013062701,0.005726557,0.012528172,0.009230077,0.013149079,0.022845275,0.01054358,-0.001340498,-0.004856459,-0.004149511,-0.004305951,0.011765947,0.025839306,0.022730491,0.014458443,0.009590858,0.052238806,0.011966619,0.012275732,0.007068966,0.015739368,0.01584078,0.015769944,0.015861421,0.025323579,0.011154632,0.024173749,0.05207502,0.013344733,,82.14,162.8,165.54,98.3,29.04,32.68,121.77,166.65,198.3,49.93,8.46,67.39,122.81,37.72,0.003,4.41,1061.072,27.52,14.08,19.25,49.74,27.45,150.47,87.54,119.62,107.01,43,230.1155,2823.29,2174.68,2308.08,190.12,53.91,141.94,120.01,98.84,2.71,62.23,20.92,58.08,209.5,174.02,54.59,92.6,36.47,117.87,53.99,52.42,270.94
23,5/29/2018,-0.034156042,-0.004497289,-0.001792779,-0.033432245,-0.039787798,0.01097867,-0.001588762,0.002752294,-0.022747157,-0.016456922,0.006075334,0.003665801,-0.008688525,-0.010806537,-0.267515924,-0.002262443,0.002003458,-0.030758715,-0.025125628,-0.008567444,0.000358038,-0.013342054,-0.010800579,-0.017041245,-0.042743539,0.006603774,-0.001500963,0.00811232,0.009516668,0.008673529,-0.008578752,-0.006185567,-0.031479322,0.004928201,-0.003558357,-0.018315018,-0.017481436,-0.02351314,0.003460208,-0.010602547,-0.008286339,0.006723945,0.009587021,0.000281452,-0.009279568,-0.035519126,0.026208026,-0.01150101,,84.13,162.89,165.86,98.99,29.49,32.71,122.13,167.6,218.4,50.42,8.31,68.05,124.11,37.85,0.00345,4.41,1063.246,27.52,14.17,19.7,50.41,28.1,152.75,89.66,120.97,108.35,43.13,229.5319,2819.58,2171.93,2305.43,191.76,54.39,144.43,119.98,98.95,2.82,64.27,21.44,58.41,212.32,175.07,54.75,97.35,36.44,118.75,54.23,52.73,272.61
24,5/28/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,82.57,161.59,161.47,97.72,28.96,32.23,119.4,163.95,223.4,50.8,8.28,65.71,120.94,37.53,0.00345,4.41,1065.492,27.52,14.18,19.4,49.76,27.94,150.86,88.84,119.4,105.93,42.68,229.84,2833.34,2180.98,2315.4,189.53,53.02,141.22,118.27,98.01,2.68,63.51,21.18,58,209.03,172.34,53.9,95.83,35.54,117.44,52.95,50.12,269.02
25,5/25/2018,0.016648829,-0.00551403,0.006470881,-0.008920694,-0.001655081,0.022122475,0.00083689,0.001531394,0.003511853,-0.021038666,-0.022565321,-0.043535427,0.006019626,0.003969304,0,0,0.001979343,0.002054795,0.007594937,-0.039793381,-0.004632929,-0.006562277,-0.002886644,-0.006380368,-0.005124517,0.001890359,0.001699341,0.002357405,0.002547647,0.002441155,-0.003855974,-0.005406413,0.012358536,-0.00178117,0.000508595,-0.028469751,-0.009044918,-0.005045872,0.007319624,-0.012480135,-0.007198355,0.008096404,-0.001682793,0.003672316,-0.002692243,0.004207061,-0.033636723,-0.002382698,,85.49,162.32,161.76,101.1,30.16,31.88,119.59,163.5,228.6,51.65,8.23,65.47,122,37.94,0.00471,4.42,1063.3616,27.52,14.63,19.9,50.19,27.93,152.9,89.81,121.47,110.66,42.4,230.1855,2810.54,2160.42,2295.49,191.17,53.35,145.81,117.69,98.36,2.73,64.64,21.69,57.8,211.27,173.78,53.54,94.92,35.53,118.54,54.9,48.84,272.15
26,5/24/2018,0.001548356,-0.005726121,-0.004768097,0.000784852,-0.007555848,0.019614253,-0.004001,-0.001529052,-0.004370629,-0.04524068,-0.002369668,-0.009693287,-0.009151074,-0.006572029,0,0,0.002261854,0.029619182,0.010230179,-0.012282691,0.010806916,-0.000129929,-0.00210503,-0.009720535,-0.011200996,-0.001886792,0.002247473,0.002001194,0.001650104,0.00175424,-0.005596145,0.003367003,-0.019069672,0.010802469,-0.003547537,0.044609665,0.002150868,0.02443609,-0.003819444,0.013261343,-0.00216623,-0.002816373,0.00052615,-0.005617978,-0.00075662,-0.026877892,-0.00472627,-0.002048581,,85.49,162.32,161.76,101.1,30.16,31.88,119.59,163.5,228.6,51.65,8.23,65.47,122,37.94,0.00471,4.42,1063.3616,27.52,14.63,19.9,50.19,27.93,152.9,89.81,121.47,110.66,42.4,230.1855,2810.54,2160.42,2295.49,191.17,53.35,145.81,117.69,98.36,2.73,64.64,21.69,57.8,211.27,173.78,53.54,94.92,35.53,118.54,54.9,48.84,272.15
27,5/23/2018,-0.006508106,0.004343836,0.014065934,-0.007497566,-0.014567821,0.026165716,0.006122107,0.001838235,0.04284412,-0.001265136,-0.014018692,-0.014401825,-0.004311747,0.007148531,0.57,-0.002257336,0.002439673,-0.072596468,0.010335917,-0.006010518,-0.005017921,0.021230014,-0.006931456,0.004393459,-0.004601363,0.003550296,0.001748081,0.003280534,0.003297098,0.003208138,0.007149567,0.010777085,0.002663207,0.007601935,0.011897436,0.022813688,-0.009887435,-0.024300779,0.006993007,0.016415539,0.014574899,0.011778116,-0.057242063,0.012802276,0.001178352,0.01664857,0.005942948,0.002751183,,84.09,163.22,160.72,102.01,30.21,31.19,119.49,163.25,227.8,52.76,8.42,68.45,121.27,37.79,0.00471,4.42,1061.261,27.52,14.6,19.75,52.27,28.06,153.91,90.07,122.25,111.23,42.32,229.795,2803.93,2154.93,2289.9,191.91,53.64,144.03,117.9,98.31,2.81,65.23,21.8,57.38,213.94,175.04,53.11,95.08,35.4,118.86,54.67,50.54,272.8
28,5/22/2018,0.002015651,-0.006503769,0.003023241,0.006468052,0.011129296,0.00336587,0.008884,-0.012106538,-0.00634058,-0.000541908,0.026378897,-0.007500708,-0.014590348,-0.013580569,0,0,0.002529365,0.001965924,-0.015267176,-0.021323529,0.000358551,-0.024211821,-0.007642756,-0.006547042,0.007668301,-0.003772695,-0.000490847,0,-4.19698E-05,6.14456E-05,0.002196653,-0.01287794,-0.000409556,-0.001207938,-0.00102459,0.003816794,-0.004090289,-0.013122172,0.009530533,-0.029072213,-0.004834811,0.006308545,-0.012539185,0.00485992,0.000168364,0.01320132,-0.051484404,-0.002780115,,83.96,164.16,161.49,101.93,30.44,30.59,119.97,163.5,228.8,55.26,8.44,69.12,122.39,38.04,0.00471,4.42,1058.866,27.52,14.18,19.55,52.92,27.76,153.93,90.26,123.45,112.49,42.4,229.2797,2798.33,2151.38,2285.89,192.99,53.46,146.83,116.64,98.66,2.69,65.09,21.28,57.6,211.14,175.42,53.26,95.03,35.6,118.95,56.18,50.78,273.36
29,5/21/2018,-0.005072549,-0.002485903,0.00640213,0.010397069,0.009583609,0.023776706,0.009394483,0.005477785,0.003636364,0.011880826,-0.031358885,0.015959741,0.006130021,-0.000782881,0,0.002262443,-0.000190734,0.019372077,0.012886598,0.001472754,0.007586705,0.003703704,0.018685352,-0.004185448,0.00917844,0.005452821,-0.00111103,0.000423242,0.000144583,0.000241452,0.004201681,-0.003904071,-0.016250336,0.011079124,0.01286841,0.087136929,0.015382249,-0.014712439,0.017235189,0.013692789,0.005381633,0.008482745,0.006309148,0.008941448,0.003293919,0.015642458,0.023264757,0.00751852,,84.51,163.45,159.25,102.7,30.89,29.81,119.24,163.2,219.4,55.33,8.56,70.13,122.92,37.77,0.003,4.43,1056.289,27.52,15.29,19.35,53.24,27.9,150.73,90.89,122.91,113.01,42.25,228.8796,2789.18,2144.31,2278.58,191.62,52.89,146.44,115.76,97.5,2.63,65.74,21.81,57.2,207.73,172.9,52.64,100.8,35.15,118.81,55.26,50.48,272.61
30,5/18/2018,-0.026415528,0.002126625,-0.004794348,-0.002272278,-0.017851347,-0.022895623,-0.001279427,0.000609013,-0.007220217,0.001097896,-0.037988827,-0.015709029,-0.011796589,-0.002083333,0,-0.002257336,-0.001096701,-0.003992016,-0.027568922,-0.000919625,-0.002162942,0.006935357,-0.000666889,0.003148971,-0.016200425,-0.002836879,0.001305538,0.002340472,0.002332757,0.002199842,-0.0041841,0.018171493,-0.013709517,-0.000523149,0.001871491,0.004166667,0.011199253,-0.010150044,-0.010129732,0.00208907,0.009050566,-0.006512162,0.00595002,-0.001727613,0.00109918,-0.009590557,0.004829985,-0.002499908,,84.34,164.52,158.77,102.04,30.55,29.71,118.19,165.2,220.8,55.36,8.34,70.66,124.74,38.29,0.003,4.43,1053.624,27.52,15.26,19.65,54.4,27.89,154.47,91.59,123.72,112.15,42.41,228.992,2789.18,2144.4,2278.44,191.2,53.58,146.5,115.9,97.6,2.62,66.01,22.1,56.66,213.95,173.74,52.31,102.08,34.98,118.79,54.54,53.22,273.37
31,5/17/2018,0.0125596,-0.004235237,-0.006144201,0.006263048,-0.008048938,0.000336814,0.00102459,0.002442002,0.023084026,0.007930653,0.02402746,0.011596278,0.00111714,0.001303781,0,0,-0.001489179,0,0.007575758,0.026430055,-0.007158196,-0.005595316,0.016610169,-0.011966494,-0.003352744,0.018050542,-0.001775414,-0.001267495,-0.000756755,-0.000966995,-0.006133694,0.005136986,0.005527437,0.005347125,-0.00998456,0.048034934,0.005945861,-0.007446343,-0.000355303,0.002236498,-0.002911039,-0.013975449,-0.004344392,-0.007714286,0.002798033,-0.014898256,0.042707494,-0.000844843,,84.77,164.93,157.76,100.99,30.26,29.02,117.09,164.3,220,54.71,8.61,69.55,123.98,38.32,0.003,4.42,1053.825,27.52,14.97,19.4,54.32,27.68,153.9,89.91,124.24,111.13,42.18,229.2467,2788,2144.09,2277.89,190.4,53.79,148.92,114.63,96.36,2.41,65.01,22.43,55.7,211.06,172.81,51.87,101.44,34.67,118.4,53.7,52.01,271.33
32,5/16/2018,0.003735263,-0.001208605,-0.007158419,-0.001488982,-0.00512492,0.023793103,-0.015798319,0.008310249,0.021698113,0.009119672,0.019836639,-0.003424169,0.015888457,0.007090336,0,0,0.000782777,0.021753909,0.036649215,0.004742033,0.005035971,-0.007618802,-0.004275428,0.001758172,0.002742635,-0.004074784,0.000542248,-0.000699685,-0.000382902,-0.000496437,0.001979167,0.009410409,0.003810415,0.010541235,-0.001746815,0.036199095,0.006139798,0.01511783,-0.001950355,0.003581662,0.021043871,0.003220917,0.031679739,-0.007936508,0.006142297,0.005296804,0.013061224,0.00420509,,87.07,164.58,158.52,101.22,30.81,29.7,117.24,164.2,221.6,54.65,8.95,70.66,125.46,38.4,0.003,4.43,1054.982,27.52,15.03,19.95,54.37,27.74,152.84,89.97,123.85,112.96,42.3,228.9478,2781.49,2139.1,2272.89,191.2,52.83,150.99,114.69,96.18,2.4,64.29,22.66,56.27,210.62,171.26,52.21,100.84,34.73,118.27,54.22,51.76,272.01
33,5/15/2018,-0.018446379,-0.008923759,-0.023641668,-0.005429954,0.003213368,-0.014610941,-0.028095394,-0.004595588,-0.018518519,0.00037237,0.022673031,0.00718494,0.014724027,-0.00807502,0,-0.002252252,-0.004755023,0,-0.012919897,0.004190476,0.003610108,-0.001868918,-0.003140422,-0.007377439,-0.007638279,-0.007611798,-0.001498858,-0.005963569,-0.004458122,-0.004965947,-0.00062461,-0.003444976,-0.009468945,0.005970415,-0.007242681,0,0.005222345,-0.002660754,-0.022530329,0.001003872,-0.005498079,-0.00864012,0.014467294,-0.022172949,-0.003485505,0.004955947,0.02489019,-0.006886951,,85.99,165.28,159.5,100.59,31.06,29.69,117.12,163.8,216.6,54.22,8.74,69.85,125.32,38.35,0.003,4.43,1056.5554,27.52,15.03,19.8,52.97,27.94,153.7,88.5,125.35,113.34,41.55,229.355,2785.02,2140.72,2275.09,192.38,52.56,150.16,114.08,97.15,2.29,63.91,22.83,56.29,210.15,171.76,52.95,101.28,35,117.94,55.04,49.64,272.24
34,5/14/2018,0.004604052,-0.029977343,-0.011059022,-0.001281798,0.006468305,-0.004397835,-0.015597363,-0.003358779,-0.004608295,0.000931793,-0.004750594,0.002160138,0.003052805,0.003397804,0,0,-0.00012348,0.007534247,-0.039702233,0.00420811,-0.005385996,-0.009447814,0.003827967,-0.009273813,0.000351309,-0.002373042,-0.002130702,-0.000431388,-0.000752526,-0.000594161,-0.006361521,-0.034195933,0.012130554,0.007089653,0.003377687,-0.017777778,-0.009405863,-0.011831727,-0.014517506,-0.021699481,-0.001947132,-0.044679706,0.007601,-0.005786718,-0.007341772,0.000550964,0.026847079,0.000476452,,85.67,165.48,160.65,100.74,31.22,29,119,162.45,212,53.73,8.57,70.09,123.36,38.08,0.003,4.43,1055.729,27.52,14.71,19.1,52.72,27.8,154.88,88.88,125.13,113.03,41.72,229.2307,2786.97,2141.54,2276.22,192,52.07,149.59,112.89,97.32,2.21,63.52,22.49,56.4,209.4,168.22,52.78,98.17,35.28,117.22,54.75,49,271.1
35,5/11/2018,0.015783935,-0.001044629,-0.007871199,0.000394555,0.000971188,-0.01400934,-0.003924081,0.010802469,-0.005499542,-0.002972873,0.010804322,0.001442169,0.002647253,-0.006233766,0,0,0.00218214,-0.006126617,0,-0.008157845,0.002519798,-0.000382873,0.001014313,0.015077782,-0.003762359,-0.000948317,-0.000225538,0.001288692,0.00013473,0.000590141,0.001554002,0.000925069,0.013241885,0.002609322,-0.002144827,0.00896861,0.000470514,0.003959525,-0.001534789,0.005738206,0.003018287,-0.008539406,-0.03950395,-0.007927829,0.002707734,-0.003659652,-0.015020097,0.003051246,,87.28,166.97,164.54,101.29,31.12,29.43,122.44,163.2,216,53.71,8.38,69.59,121.57,38.39,0.003,4.44,1060.773,27.52,14.71,19.35,52.5,27.7,155.17,89.16,126.06,113.9,42.04,229.5748,2803.69,2151.13,2287.58,192.12,52.25,151.02,112.22,98.03,2.21,63.19,22.55,57.7,209.19,169.15,53.24,96.77,36.08,117.63,54.48,47.81,272.98
36,5/10/2018,0.009560907,0.004723032,0.011947864,0.008756219,0.005533854,0.011470985,0.00498994,0.00777605,-0.023276634,0.001116071,0.030940594,0.009315866,0.025275657,0.007062516,0,0.002257336,0.005883683,0.004787962,-0.002475248,0.000189753,0.014238773,0.008494755,0.001919603,0.014897579,0.007759457,0.009573959,-0.000944279,0.002838875,0.001302532,0.00197979,0.012694749,0.014451952,0.016918721,0.005700842,0.010006189,0.01826484,-0.004527713,0.022492128,-0.000170503,0.00179051,0.009439035,0.000890313,0.013788908,0.004945055,0.006987048,0.01655506,0.016996558,0.009350649,,86.88,172.13,166.38,101.42,30.92,29.56,124.38,163.75,217,53.66,8.42,69.44,121.2,38.26,0.003,4.44,1060.904,27.52,14.6,20.15,52.28,27.85,156.65,88.82,127.24,113.86,42.14,230.065,2804.9,2152.75,2288.94,193.35,54.1,149.21,111.43,97.7,2.25,63.79,22.82,58.55,213.83,169.48,55.73,96.04,36.29,118.5,54.45,46.56,272.85
