,Dates,MSFT,F,BGS,ADRD,V,MGI,NFLX,JACK,GE,SBUX,C,HD,SPY,mu,0.001143164,-0.000344378,0.000245835,4.75E-06,0.000906712,0.0001196,0.002553423,1.90E-05,-0.00060576,0.000118217,0.000427717,0.000700072,0.000333031
310,4/21/2017,0.013740458,-0.011333915,0.010701546,-0.0035387,0,0.006791171,0.011970534,0.004372019,-0.023785927,0.008821571,-0.011813046,0.008606778,-0.00297,,,,,,,,,,,,,,
311,4/20/2017,0.007072571,0.025022341,0.003579952,0.008177451,0.015598886,-0.008417508,0.010160275,0.021414798,0.009,0.017615176,0.011778971,0.010188833,0.000637,,,,,,,,,,,,,,
312,4/19/2017,-0.0053525,0.00448833,0.012077295,-0.001205531,0.000222891,0.001123596,-0.025111607,0.005305581,0.00536193,0.011825193,-0.011811024,-0.003654575,-0.00174,,,,,,,,,,,,,,
313,4/18/2017,-0.001374465,-0.012411348,0.019704433,-0.009837009,-0.000890769,0.000562114,-0.026417657,-0.006084576,0.006747638,0.00464876,-0.009662655,0.003054782,-0.00233,,,,,,,,,,,,,,
314,4/17/2017,0.008160123,0.01530153,0.022670025,0.008021649,0.010577248,0.07752877,0.030296669,-0.002326993,0.00270636,0.00991132,0.016368022,0.009594956,0.003184,,,,,,,,,,,,,,
315,4/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0.000935,,,,,,,,,,,,,,
316,4/13/2017,-0.004292503,-0.010685663,-0.001257862,-0.007086754,0.002142535,-0.002416918,-0.006326914,-0.013474399,-0.007054081,-0.0012157,-0.008032815,-0.004299167,0.007277,,,,,,,,,,,,,,
317,4/12/2017,-0.00381796,-0.004432624,-0.005006258,-0.00333311,-0.001913337,0.020974707,-0.003602355,-0.020434102,-0.008988016,-0.005183138,-0.00880908,-0.01120108,-0.00103,,,,,,,,,,,,,,
318,4/11/2017,-0.000763009,0.002666667,0.006297229,0.002401576,-0.000112537,0.003094059,0.003475843,0.013174839,0.000999667,-0.001207938,-0.004217274,-6.75E-05,-0.00073,,,,,,,,,,,,,,
319,4/10/2017,-0.0022838,0.001780944,0.005063291,-0.000416866,0.001352265,-0.007980356,0.005170848,-0.01174743,0.000666889,-0.001206481,-0.002523978,0.007340447,-0.00107,,,,,,,,,,,,,,
320,4/7/2017,-0.000760688,-0.003549246,0.011523688,0.001487595,-0.003928612,-0.002449479,-0.004382914,0.001470588,0.002004678,0.001726519,-0.007680748,-0.00074708,0.002353,,,,,,,,,,,,,,
321,4/6/2017,0.002593045,0.000888099,0.001282051,-0.002536856,0.00067393,0.008647313,0.000835538,0.003147128,-0.001334668,-0.005152868,0.005034402,0.004091653,-0.01284,,,,,,,,,,,,,,
322,4/5/2017,-0.002586338,-0.009674582,-0.017632242,-0.003524771,0.00281595,-0.005528256,-0.012920962,-0.000393236,-0.001665556,-0.001714678,-0.001508043,0.002050021,-0.0011,,,,,,,,,,,,,,
323,4/4/2017,0.002745995,-0.006118881,-0.006257822,0.00315311,-0.0064906,0.010552452,-0.009665124,-0.001668466,0.004685408,-0.002053388,0,-0.001909699,-0.00608,,,,,,,,,,,,,,
324,4/3/2017,-0.004706954,-0.017182131,-0.007453416,-0.006743688,0.005513672,-0.04164188,-0.006021243,0.001671254,0.002684564,0.000856311,-0.002340354,-0.001430225,-0.00197,,,,,,,,,,,,,,
325,3/31/2017,0.002282758,-0.003424658,-0.009840098,-0.001712686,-0.001572857,-0.00473653,-0.001688505,-0.000785855,-0.002343488,0.003954608,-0.011403074,-0.000816604,0.008653,,,,,,,,,,,,,,
326,3/30/2017,0.003665801,0,-0.025179856,-0.001520599,-0.001906257,-0.006470588,0.010855465,0.007721243,0.006401617,0.010775113,0.018858394,-0.000612078,-0.00383,,,,,,,,,,,,,,
327,3/29/2017,0.002756931,0.002575107,0.008464329,-0.004240566,0.00067325,0.001177856,0.008955018,0.008586262,0.002025658,0.00331299,-0.000504881,-0.001086957,0.000505,,,,,,,,,,,,,,
328,3/28/2017,0.002918587,0.016579407,0.017220172,0.005268174,0.001911186,0.013731343,0.007705123,0.012228398,0.00611413,0.002096802,0.018686782,0.002246885,0.003504,,,,,,,,,,,,,,
329,3/27/2017,0.001846722,-0.013769363,0,0.003755355,-0.002690885,0.005402161,0.014364174,-0.0122779,-0.009421265,0.007393065,0.004477355,-0.005686819,0.001268,,,,,,,,,,,,,,
330,3/24/2017,0.001695699,-0.00428449,0.007434944,0.004302103,0.003713707,0.001803969,0.001269036,0.006530694,0.003376097,0.017188899,0.000344531,-0.00189202,-0.00186,,,,,,,,,,,,,,
331,3/23/2017,-0.002460403,-0.008496177,0.003731343,-0.00095511,0.00384094,0.001204094,-0.005678233,0.004541784,0.003047748,-0.000715692,0.004846806,0.004275244,-0.00299,,,,,,,,,,,,,,
332,3/22/2017,0.012770596,0.004266212,-0.009852217,-0.002857143,0.005223711,0.001205546,0.001614942,0.001010305,0.004763525,0.006301764,-0.004651964,0.005115613,-0.00298,,,,,,,,,,,,,,
333,3/21/2017,-0.011088865,-0.045602606,-0.008547009,-0.005210801,-0.01255887,0.009738284,-0.023383392,-0.005625879,-0.011768662,-0.004837843,-0.026011076,-0.008051421,0.00063,,,,,,,,,,,,,,
334,3/20/2017,0.000924927,-0.016025641,-0.001219512,-0.002749407,-0.011746454,0.00859423,0.004961753,-0.001704944,-0.004685408,0.000537827,-0.012920325,-0.012032086,-0.0063,,,,,,,,,,,,,,
335,3/17/2017,0.003558168,-0.017322835,0.040609137,-0.006560916,0.002221235,-0.008520998,0.004986495,-0.001801982,0.004369748,0.017883212,-0.012755519,0.005849526,0.013998,,,,,,,,,,,,,,
336,3/16/2017,-0.001698842,0.003952569,-0.063020214,0.013701237,0.00133452,0.002440513,-0.005920826,0.009907997,-0.000336022,0.004767143,0.005095332,0.005272051,-0.0027,,,,,,,,,,,,,,
337,3/15/2017,0.005278683,0.007968127,0.010817308,0.010576923,0.00413177,0.039315155,0.01438648,0.01404552,0.007447529,0.004975124,-0.009765625,0.005368307,0.001563,,,,,,,,,,,,,,
338,3/14/2017,-0.004636069,0.000797448,-0.004784689,-0.007633588,-0.006214627,0.245655608,-0.002299331,-0.001126472,-0.010716678,-0.006589786,-0.001462701,-0.001831378,0.001269,,,,,,,,,,,,,,
339,3/13/2017,-0.003388264,0.000798085,-0.005945303,0.003913154,0.004234927,0.000790514,0.018667045,0.005043228,-0.013870542,0.001833853,0.000650512,0.003949608,0.000677,,,,,,,,,,,,,,
340,3/10/2017,0.003089757,0.0024,0.009603842,0.007110159,0.006957693,0.000791139,0.002561731,0.013244342,0.020903574,-0.011958688,-0.000974817,0.001568681,-0.00089,,,,,,,,,,,,,,
341,3/9/2017,-0.004000615,-0.002394254,0.014616322,0.008312257,0.001686151,0.000791766,0.001496579,-0.000937695,-0.004697987,-0.009867241,0.007200131,-0.002041928,0.005955,,,,,,,,,,,,,,
342,3/8/2017,0.009161491,0.005617978,-0.020286396,-0.009471686,-0.001122839,-0.003157064,-0.007848406,0.003869888,-0.002009377,-0.008185053,0.010082645,0.006163539,0.001576,,,,,,,,,,,,,,
343,3/7/2017,0.002022717,-0.004792332,-0.007109005,-0.002566074,0.001349224,-0.002362205,-0.003593067,-0.005202372,-0.004666667,-0.008468596,0.003649635,-0.007544349,-0.00085,,,,,,,,,,,,,,
344,3/6/2017,0.000311284,-0.01027668,0,-0.008102955,0.001689379,-0.003921569,0.020123617,0.006176717,-0.003984064,-0.007355517,-0.011803279,-0.004600501,0.00522,,,,,,,,,,,,,,
345,3/3/2017,0.003749414,-0.000789889,-0.005889282,0.008653846,0.002936858,0,-0.002795098,-0.00083682,-0.002318649,-0.00035014,0.006102589,-0.000946266,0.003995,,,,,,,,,,,,,,
346,3/2/2017,-0.014320912,-0.002364066,-0.003521127,-0.007633588,-0.00516912,-0.002347418,-0.021871714,0.016372528,0,-0.000350018,-0.01478713,0.008658304,0.005443,,,,,,,,,,,,,,
347,3/1/2017,0.015004689,0.012769354,0.002352941,0.011095031,0.011939959,0.001567398,0.003658622,0.003734927,0.0127474,0.00474767,0.028924929,0.012214478,0.003946,,,,,,,,,,,,,,
348,2/28/2017,-0.003892262,-0.010268562,-0.011627907,-0.001925855,-0.000681818,-0.001564945,-0.008925458,-0.01149789,-0.004342017,0.001585065,-0.003498834,-0.002684102,0.005933,,,,,,,,,,,,,,
349,2/27/2017,-0.006035283,0.015236568,-0.01489118,0.002413127,-0.004862603,0.000783085,0.001116928,-0.000948467,-0.008280888,-0.012178149,0.007723304,-0.00445358,0.00131,,,,,,,,,,,,,,
350,2/24/2017,0,-0.007165605,-0.069296375,-0.012350387,0.00283511,0.001568627,0.003291778,-0.018717684,0.005662891,-0.00277585,-0.017485978,0.008568862,4.37E-05,,,,,,,,,,,,,,
351,2/23/2017,0.004039776,-0.008681926,-0.013669821,0.004375781,0.004328018,0.002358491,-0.007507299,-0.066602317,-0.010220903,0.001215911,0,-0.003717728,-0.00179,,,,,,,,,,,,,,
352,2/22/2017,-0.002015816,-0.001576044,0.002107482,0.0013279,-0.001364877,0,0.008835905,-0.035112229,-0.006225426,0.000521376,0.001156069,0.001585988,0.006893,,,,,,,,,,,,,,
353,2/21/2017,-0.002011761,0.008744038,0.013888889,-0.001436094,0.005259547,-0.003134796,0.002671917,-0.000837521,0.004939085,0.00331299,0.00631544,0.014125874,0.000659,,,,,,,,,,,,,,
354,2/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0.000396,,,,,,,,,,,,,,
355,2/17/2017,0.001549907,0.003189793,-0.003194888,0.002880461,0.000572017,0.014308426,0.001478769,-0.016834401,-0.002627258,0.010928962,-0.003477973,0.010315105,-8.79E-05,,,,,,,,,,,,,,
356,2/16/2017,-0.000154967,-0.007125891,0.002134472,0.001442308,-0.001485035,0.011254019,-0.001827511,0.001557775,0.003294893,-0.002286317,-0.001983471,-0.004571348,-0.0062,,,,,,,,,,,,,,
357,2/15/2017,-0.000619483,-0.001581028,0.009698276,0.005316578,0.007944732,-0.00955414,0.010296833,-0.00228561,0.002311757,0.004948745,0.011198395,0.005871534,-0.00157,,,,,,,,,,,,,,
358,2/14/2017,-0.002317676,0.007165605,-0.001076426,0.001452081,0.004743174,-0.012578616,-0.016620112,-0.003189647,0.007989348,0.008376403,0.014927905,0.010652749,-0.00105,,,,,,,,,,,,,,
359,2/13/2017,0.01125,0.003996803,0.006500542,0.000532713,0.00628638,-0.001569859,-0.0111863,-0.019567548,0.01076716,-0.001956599,0.022904737,0.00014301,0.008656,,,,,,,,,,,,,,
360,2/10/2017,-0.000936622,0.010500808,0.01540154,0.005130552,0.003739191,-0.001567398,0.004717636,0.030950626,0.004393376,0.007346354,0.006461753,0.008218586,0.006412,,,,,,,,,,,,,,
361,2/9/2017,0.011367225,0,0.022497188,0.008027478,0.005758609,0,-0.004145364,0.003791031,0.005436629,0.010684535,0.016690341,0.006019727,-0.0026,,,,,,,,,,,,,,
362,2/8/2017,-0.001418887,0.003241491,0.002254791,0.000736558,-0.008043833,0,0.005138889,0.00914435,-0.004397835,-0.000362056,-0.01521245,0.009001098,0.003674,,,,,,,,,,,,,,
363,2/7/2017,-0.003299811,-0.014376997,0.005668934,-0.003259657,-0.000582547,-0.005455963,0.021493935,0.001120972,-0.003371544,-0.008792392,-0.007807078,0.001172247,-0.0037,,,,,,,,,,,,,,
364,2/6/2017,-0.000628141,-0.003184713,-0.013422819,-0.00635146,-0.002904275,0.005485893,0.00513369,-0.011633275,-0.001346801,0.012168543,-0.002077562,-0.010798666,0.00221,,,,,,,,,,,,,,
365,2/3/2017,0.008073453,0.022801303,0.006756757,0.00795098,0.045929526,0.006309148,0.007543103,0.012148397,0.000673854,0.022090217,0.03179707,0.007520993,-0.00352,,,,,,,,,,,,,,
366,2/2/2017,-0.006448569,-0.003246753,0.002257336,-0.002444988,-0.001698205,0.001579779,-0.011223185,0.003469617,-0.000336814,-0.000556586,-0.001248885,-0.003565192,0.002296,,,,,,,,,,,,,,
367,2/1/2017,-0.016550657,-0.003236246,-0.001127396,0.002942619,-0.003264418,-0.003149606,0.000497477,-0.011860638,-0.0003367,-0.023904382,0.003940534,-0.00101759,-0.00251,,,,,,,,,,,,,,
368,1/31/2017,-0.007369876,-0.000808407,0.011402509,0.000981836,-0.011827957,0.002367798,-0.003611386,0.006716418,-0.008678238,-0.01216458,-0.013778484,-0.006427385,0.002826,,,,,,,,,,,,,,
369,1/30/2017,-0.009881423,-0.009607686,-0.009039548,-0.005856515,-0.000835621,0,-0.008634609,0.000560015,-0.001666111,-0.003920171,-0.008755034,0.001012073,0,,,,,,,,,,,,,,
370,1/27/2017,0.023494632,0.009700889,-0.010067114,-0.002919708,0.006367131,-0.019349845,0.025115141,-0.001863238,-0.010224274,-0.040027369,-0.004358438,-0.000938899,-0.0033,,,,,,,,,,,,,,
371,1/26/2017,0.009265075,-0.032838155,-0.00886918,-0.004842615,-0.007866508,0.087542088,-0.004013761,-0.006387115,-0.001646362,-0.004088586,-0.005720229,0.00712831,0.003578,,,,,,,,,,,,,,
372,1/25/2017,0.002518892,0.014274385,0.004454343,0.010273973,0.008049982,0.003378378,-0.004210977,-0.001294259,0.012333333,0.004449008,0.016743038,-0.004201072,-0.00079,,,,,,,,,,,,,,
373,1/24/2017,0.008894536,0.024370431,0.020454545,0.000979432,0.013146683,0.01283148,0.019797656,-0.00018486,0.008403361,0.011772853,0.019037356,-7.24E-05,0.005949,,,,,,,,,,,,,,
374,1/23/2017,0.003506535,-0.004045307,0.011494253,0.002946955,0.003787879,-0.01516428,-0.008730159,-0.001568845,-0.025548641,0.001734305,-0.007663518,0.018215339,0.00765,,,,,,,,,,,,,,
375,1/20/2017,0.0070626,-0.005631537,-0.030100334,0.002955665,0.001345895,-0.003358522,0.001372733,0.009690645,-0.021787888,-0.003973052,-0.009707024,0.001551075,-0.00366,,,,,,,,,,,,,,
376,1/19/2017,-0.0032,0.001611604,-0.016447368,-0.003436426,0.001715897,0.018819504,0.038646255,-0.00509873,-0.00064041,-0.009580838,-0.012719986,-0.005655112,-0.00022,,,,,,,,,,,,,,
377,1/18/2017,-0.00047977,-0.015860428,0.005512679,-0.001470588,0.004061039,-0.006796941,0.002784258,0.002788882,-0.001279181,0.007758621,-0.016957862,0.001692047,-0.00826,,,,,,,,,,,,,,
378,1/17/2017,-0.002711324,-0.001583531,0.020247469,-0.005363237,0.001108784,-0.026468156,-0.00605834,-0.003335495,-0.002869898,0.002592913,-0.020962603,0.00659064,0.002481,,,,,,,,,,,,,,
379,1/16/2017,0,0,0,0,0,0,0,0,0,0,0,0,0.001464,,,,,,,,,,,,,,
380,1/13/2017,0.00143747,0.003177125,0.007936508,0.001929606,-0.002457908,0.014261745,0.034989937,-0.009725663,-0.000955718,-0.003101844,0.006753334,-0.000222107,-0.00173,,,,,,,,,,,,,,
381,1/12/2017,-0.009178668,-0.006314128,0.013793103,0.00056699,-0.005256724,-0.038709677,-0.010114943,-0.003565551,-0.002542104,-0.001204819,-0.012174783,-0.004642594,-0.00278,,,,,,,,,,,,,,
382,1/11/2017,0.009102523,-0.014007782,0.005780347,0.003379107,0.006026319,0.008950366,0.004696281,-0.005545959,0.003187759,0.003800968,-0.004482816,-0.002939015,0.003858,,,,,,,,,,,,,,
383,1/10/2017,-0.000319285,0.017418844,-0.001154734,0.004928536,-0.005382263,-0.00726979,-0.008094693,0.019558769,-0.002860776,-0.005498282,0.000166058,0.013327377,0.002177,,,,,,,,,,,,,,
384,1/9/2017,-0.003182686,-0.010188088,-0.004597701,-0.004416094,-0.005595426,-0.0328125,-0.000915541,0.015054573,-0.004745334,0.018729214,-0.005450041,0.005841384,-0.0078,,,,,,,,,,,,,,
385,1/6/2017,0.008667737,-0.000783085,-0.011363636,-0.009718173,0.013811814,-0.011583012,-0.005614142,-0.016927204,0.00285533,0.011866808,0.003480278,-0.002763256,0.004117,,,,,,,,,,,,,,
386,1/5/2017,0,-0.030372058,0.002277904,0.009813543,0.01172801,-0.003846154,0.018545707,-0.007983116,-0.005678233,0.008394356,-0.017423872,-0.011808118,-0.00825,,,,,,,,,,,,,,
387,1/4/2017,-0.004474273,0.046068308,0.015028902,0.013174248,0.008176101,0.031746032,0.015060005,0.005350554,0.000315557,0.011562782,0.013533586,0.0088601,0.006674,,,,,,,,,,,,,,
388,1/3/2017,0.007080785,0.037922506,-0.012557078,0.007260891,0.018969495,0.066892464,0.029806139,-0.029021856,0.002848101,-0.00306196,0.019518762,0.001715394,-0.00115,,,,,,,,,,,,,,
389,1/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0.00604,,,,,,,,,,,,,,
390,12/30/2016,-0.012082671,-0.008176615,-0.001140251,0.005032713,-0.003957615,-0.01501251,-0.012207771,-0.008085295,-0.003468937,-0.014204545,0.000842034,-0.007549963,0.002449,,,,,,,,,,,,,,
391,12/29/2016,-0.001428798,-0.001632653,0.009205984,0.003028773,0.000383142,0.006717045,-0.004448328,0.005179959,0.000315457,-0.000532387,-0.010992672,0.000222107,0.013081,,,,,,,,,,,,,,
392,12/28/2016,-0.004582807,-0.011299435,-0.021396396,-0.005522088,-0.000638162,-0.016515277,-0.019166342,0.003405323,-0.006269592,-0.008969399,-0.017187756,-0.001404702,0.003167,,,,,,,,,,,,,,
393,12/27/2016,0.000632511,-0.005617978,-0.003367003,0,0.002559181,-0.016246954,0.021976272,0.001525758,0.000627353,-0.002631117,0.001639613,0.00155498,0.006009,,,,,,,,,,,,,,
394,12/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.000501,,,,,,,,,,,,,,
395,12/23/2016,-0.004878049,0.00483871,0.011350738,0.001005025,0.003209243,0.004078303,7.96E-05,0.001348072,0.001885607,-0.001751007,0.008265829,-0.002805878,-0.00368,,,,,,,,,,,,,,
396,12/22/2016,0.000157381,-0.018987342,0.001136364,-0.003215756,-0.00307141,0.000816327,-0.007272727,-0.000628705,-0.009648304,-0.005745125,-0.004279835,-0.010231674,-0.0024,,,,,,,,,,,,,,
397,12/21/2016,0,-0.010954617,-0.004524887,0.000210421,-0.002807555,-0.015273312,0.011029412,-0.003668904,-0.00372093,-0.004506066,-0.000822368,-0.002042156,0.00195,,,,,,,,,,,,,,
398,12/20/2016,-0.001257466,0.009478673,0.010285714,0.002511301,0.003329065,0.00892133,-0.00263053,0.010032538,0.010338346,0.000867303,0.01910828,0.012330183,-0.00469,,,,,,,,,,,,,,
399,12/19/2016,0.021187801,0.002375297,-0.002280502,-0.003503504,-0.00319081,0.007352941,0.009901787,-0.003243243,0.005354331,-0.00017343,-0.001506276,0.002442454,0.003715,,,,,,,,,,,,,,
400,12/16/2016,-0.004474273,0.003974563,0.010368664,-0.005475361,-0.014465409,-0.01686747,-0.00624,-0.00501972,0.015674984,-0.000866401,-0.00796945,-0.005373969,0.000544,,,,,,,,,,,,,,
401,12/15/2016,-0.001595405,0.003990423,0.003468208,-0.004459861,0.00467585,0.006467259,0.012637719,0.000627859,-0.007619048,-0.017702128,0.013120269,-0.001029563,0.001953,,,,,,,,,,,,,,
402,12/14/2016,-0.004763417,-0.018794049,-0.012557078,-0.012004778,-0.000883838,-0.004025765,-0.002746809,0.001347225,-0.007561437,-0.009441915,-0.00568657,-0.004101362,0.007551,,,,,,,,,,,,,,
403,12/13/2016,0.013028792,-0.003900156,0.013888889,0.013657568,0.008917197,-0.004009623,0.007734267,-0.000448873,-0.003766478,0.009188361,0.004030227,0.014563828,-0.00224,,,,,,,,,,,,,,
404,12/12/2016,0.003227368,-0.02657555,-0.064935065,-0.003106942,-0.008086935,0.073149742,-0.000406901,-0.010042659,0.002517306,0.000340426,-0.008161226,0.008921208,0.005141,,,,,,,,,,,,,,
405,12/9/2016,0.015735125,0.010744436,0.01650165,0.003614697,-0.001765893,-0.015254237,-0.00292113,0.005181347,0.007928957,0.00170503,-0.001828761,0.006489097,-0.00188,,,,,,,,,,,,,,
406,12/8/2016,-0.005866058,-0.00229709,0.011123471,0.00199005,-0.000378263,0.049822064,-0.017146503,8.93E-05,-0.00221519,-0.001872022,0.018455808,0.000528461,0.007803,,,,,,,,,,,,,,
407,12/7/2016,0.023686405,0.039808917,0.028604119,0.012084592,0.02853067,0.031192661,0.006582644,0.020607276,0.013795316,0.022980501,0.01968232,0.028895448,0.000786,,,,,,,,,,,,,,
408,12/6/2016,-0.00448356,0.009646302,-0.003420753,0.010687023,-0.002586987,0.007393715,0.045401141,0.013211382,0.00192864,-0.001043478,0.011173184,-0.007248612,-0.0023,,,,,,,,,,,,,,
409,12/5/2016,0.016371308,0.016339869,0.031764706,0.008209338,0.020998415,0.023651845,-0.01365781,0.010172655,-0.007338864,0.005069044,0.022491967,-0.001463001,0.002499,,,,,,,,,,,,,,
410,12/2/2016,0.000844595,-0.015285599,0.004728132,0.005157298,0.003844624,0.005708849,0.030626173,0.01563981,-0.001592864,-0.022218424,-0.021826436,0.003089519,0.010598,,,,,,,,,,,,,,
411,12/1/2016,-0.017590441,0.039297659,-0.011682243,-0.001544799,-0.02444387,-0.037545788,0.001880342,0.014228033,0.020481144,0.009315163,0.015605604,0.000540958,0.004504,,,,,,,,,,,,,,
412,11/30/2016,-0.013586512,0.003355705,-0.005807201,0.004655975,-0.023120657,0.008310249,-0.004340056,-0.008861363,-0.009339775,-0.003438198,0.015670029,-0.001697269,0.022057,,,,,,,,,,,,,,
413,11/29/2016,0.007919485,0,0.015330189,0.004155844,0.00088518,0,0.004960233,0,-0.0064,0.010071193,0.000901388,-0.007807716,-0.0011,,,,,,,,,,,,,,
414,11/28/2016,0.001321659,-0.009966777,-0.019653179,-0.008100087,-0.013103706,-0.003679853,-0.004088238,-0.025081282,-0.006043257,0.002786,-0.023071504,-0.007068481,-0.00458,,,,,,,,,,,,,,
415,11/25/2016,0.002152318,0.011764706,0.011695906,0.005554404,0.007037828,0,-0.002379132,0.000185822,0.00319081,-0.00277826,0.001587582,0.002743693,-0.00602,,,,,,,,,,,,,,
416,11/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725,,,,,,,,,,,,,,
417,11/23/2016,-0.011780105,0.000841043,0.013033175,-0.001551992,-0.004503941,0.006481481,-0.002965097,-0.001762196,0.005131495,0.008228291,0.010516934,0.001755993,4.71E-05,,,,,,,,,,,,,,
418,11/22/2016,0.0042721,0.008481764,0.020556227,-0.001652722,-0.021544865,0.025641026,0.000678196,0.060698475,0.010042112,0.018181818,0.010082823,0.021525503,-0.00296,,,,,,,,,,,,,,
419,11/21/2016,0.008450704,0.00255102,-0.002412545,0.010542797,0.010764662,-0.032169118,0.023869456,-0.000196715,0.00652103,0.00591716,0.001442481,-0.000857165,-0.00267,,,,,,,,,,,,,,
420,11/18/2016,-0.004782322,-0.00926706,0.01097561,-0.010330579,-0.003083755,0.020637899,0.001564809,-0.008484494,-0.003897369,-0.001432408,0.000180343,-0.004653688,-0.00201,,,,,,,,,,,,,,
421,11/17/2016,0.016596815,-0.010833333,-0.006060606,0.003108808,0.012362637,0.022051774,-0.001389009,0.023353293,0.001626545,0.007395382,0.015010068,0.028724168,-0.00335,,,,,,,,,,,,,,
422,11/16/2016,0.013249533,-0.003322259,0.006097561,-0.005154639,0.019218531,0.006756757,0.014085747,-0.007429421,-0.000325203,0.015570617,-0.014788097,0.007475884,0.004253,,,,,,,,,,,,,,
423,11/15/2016,0.012904336,-0.001658375,0.012345679,0.004140787,0.002424088,0.063655031,0.001852179,0.001587459,0.007866273,0.00682405,0.014081931,-0.025612908,0.000468,,,,,,,,,,,,,,
424,11/14/2016,-0.015249068,-0.017915309,0.009975062,-0.002581311,-0.042745481,0.008281573,-0.012197247,0.022107291,-0.006512537,0.005377341,0.035017982,-0.016788602,-0.00187,,,,,,,,,,,,,,
425,11/11/2016,0.005451448,0.028475712,0.022959184,-0.010219724,0.000122145,0.067403315,-0.005544966,-0.001114263,0.009865176,0.006720179,-0.014549524,0.006355111,0.002667,,,,,,,,,,,,,,
426,11/10/2016,-0.024430779,0.031088083,-0.047387606,-0.001020929,-0.016458433,0.071005917,-0.055405516,0.004681457,0.026324671,-0.018504947,0.039154875,0.023885098,0.006262,,,,,,,,,,,,,,
427,11/9/2016,-0.004961138,0.008710801,-0.008433735,0.008130918,0.004343629,0.040640394,-0.017291298,0.024288544,0.007138001,-0.000732332,0.033660589,0.014245473,-0.00347,,,,,,,,,,,,,,
428,11/8/2016,0.000827541,-0.008635579,-0.007177033,0.005016809,0.004484305,0.034394904,-0.001926473,-0.010724966,0.003752985,0.002385759,0.001806503,0.004040404,0.000516,,,,,,,,,,,,,,
429,11/7/2016,0.029126214,0.021164021,0.004807692,0.018703899,0.026754604,0.011597938,0.020896501,0.026680783,0.030590717,0.032985782,0.034253685,0.023488545,-0.00328,,,,,,,,,,,,,,
430,11/4/2016,-0.00844452,-0.000881057,0.014634146,-0.008877285,-0.003595784,0.041610738,-0.000900606,0.004253057,0.005657709,0.018929882,-0.000415024,0.006074222,0.001312,,,,,,,,,,,,,,
431,11/3/2016,-0.003701834,-0.004385965,-0.024970273,-0.005194805,0.000868702,0.044880785,-0.001634788,-0.007492613,-0.007371007,-0.022838807,-0.007210548,-0.000914457,-0.01263,,,,,,,,,,,,,,
432,11/2/2016,-0.006187291,-0.018087855,-0.008254717,-0.008753862,-0.012741975,0,-0.007785888,0.008728976,-0.013504155,0.009142857,-0.008173273,0.003336392,0.005208,,,,,,,,,,,,,,
433,11/1/2016,-0.00200267,-0.011073254,0,-0.003121022,-0.010786571,0.017118402,-0.012573076,0.002240478,-0.007560137,-0.010740531,-0.004272635,-0.017375625,-0.00343,,,,,,,,,,,,,,
434,10/31/2016,0.000835143,0.001706485,-0.042889391,-0.000984615,0.003527122,0.058912387,-0.013431303,-0.005200594,-0.004106776,-0.008593312,-0.008272801,-0.012704321,0.000696,,,,,,,,,,,,,,
435,10/28/2016,-0.003826955,-0.001703578,-0.031693989,-0.008365328,0.003662109,0.094214876,0.000790701,0.012791573,0.020607754,-0.001119612,-0.007410375,0.010796663,0.004425,,,,,,,,,,,,,,
436,10/27/2016,-0.008741547,-0.011784512,-0.035827187,0.005342536,0.002079511,0.010016694,-0.003937938,0.015944086,-0.008313128,-0.000745851,-0.00159968,-0.003667183,-0.0051,,,,,,,,,,,,,,
437,10/26/2016,-0.005902607,0.002531646,-0.014537902,-0.00590056,-0.003413385,-0.030744337,0.003636076,-0.004024364,0.007678883,-0.000745295,0.008469449,-0.005107832,-0.0024,,,,,,,,,,,,,,
438,10/25/2016,-0.000163934,-0.027891715,0.001039501,-0.001618632,-0.013706865,-0.063636364,-0.006439959,-0.052750876,-0.0093361,-0.009413068,0.000201694,-0.034747222,0.007546,,,,,,,,,,,,,,
439,10/24/2016,0.02246061,0.014143095,-0.008247423,0.000406091,0.009957498,0.015384615,-0.001333333,-0.014619289,-0.002070393,0.010255454,0.000201735,0.009320695,-0.00905,,,,,,,,,,,,,,
440,10/21/2016,0.04209607,0.004177109,0.018907563,-0.005050505,-0.001818182,-0.004594181,0.033644102,0.021042811,-0.003095975,0.000746408,-0.000201694,0.002772277,0.004964,,,,,,,,,,,,,,
441,10/20/2016,-0.004867026,-0.003330558,-0.027579162,0.003039514,-0.003743509,0.004615385,0.012144088,-0.010056439,0.000344116,0.008278457,0.002021019,0.002859639,0.006208,,,,,,,,,,,,,,
442,10/19/2016,-0.002254596,0.010092515,0.001022495,0.003150727,0.015077225,0.01088647,0.025928108,0.003088008,0.002760524,0.010264208,0.010002041,0.001192938,-0.0081,,,,,,,,,,,,,,
443,10/18/2016,0.007689619,0.000841751,0.01242236,0.012737706,-0.006938527,0.009419152,0.190280561,0.018237082,0.004506066,-0.002843063,0.008024691,0.00479463,-0.00548,,,,,,,,,,,,,,
